"weight"|"lat"|"lon"|"Location"|"CreatedDate"|"DueDate"|"ClosedDate"|"Priority/TYPE"                                             
1|                             29.59048229|                            -95.22319474|11206 SAGEVALLEY DR, HOUSTON TX 77089|2017-07-23 14:00:00.000|2017-07-23 15:00:00.000|2017-07-23 18:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82887521|                            -95.43930195|1575 CHANTILLY LN, HOUSTON TX 77018|2017-07-27 12:03:00.000|2017-07-27 13:03:00.000|2017-07-27 14:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.64285062|                            -95.49362414|12400 HILLCROFT ST, HOUSTON TX 77035|2017-07-27 12:42:00.000|2017-07-28 12:42:00.000|2017-07-28 16:32:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.79992499|                            -95.43591621|2121 TANNEHILL DR 2120, HOUSTON TX 77008|2017-07-27 12:57:00.000|2017-07-27 13:57:00.000|2017-07-27 13:47:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69582876|                            -95.28384411|7827 DETROIT ST, HOUSTON TX 77017|2017-07-22 08:17:00.000|2017-07-22 09:17:00.000|2017-07-22 09:50:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69795915|                            -95.33501353|5229 GRIGGS RD, HOUSTON TX 77021|2017-07-22 10:01:00.000|2017-07-22 11:01:00.000|2017-07-22 12:22:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77684079|                            -95.35403838|1701 CHAPMAN ST, HOUSTON TX 77009|2017-07-18 15:51:00.000|2017-07-18 16:51:00.000|2017-07-18 15:51:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83200665|                            -95.40679657|505 THORNTON RD, HOUSTON TX 77018|2017-07-18 16:30:00.000|2017-07-18 17:30:00.000|2017-07-19 08:34:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85525133|                            -95.47035247|5500 DE SOTO ST, HOUSTON TX 77091|2017-07-18 16:29:00.000|2017-07-18 17:29:00.000|2017-07-21 16:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74698253|                            -95.52743099|9159 BRIAR FOREST DR, HOUSTON TX 77024|2017-07-18 09:23:00.000|2017-07-18 10:23:00.000|2017-07-18 13:33:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68465593|                            -95.27929650|3920 ERIE ST, HOUSTON TX 77087|2017-07-18 14:39:00.000|2017-07-19 14:39:00.000|2017-07-18 18:01:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.74725324|                            -95.49842989|2030 WINROCK BLVD, HOUSTON TX 77057|2017-07-18 14:49:00.000|2017-07-18 15:49:00.000|2017-07-19 10:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.02048031|                            -95.11567629|310 BROAD RIPPLE, HOUSTON TX 77336|2017-07-18 15:28:00.000|2017-07-18 16:28:00.000|2017-07-18 17:43:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69327591|                            -95.27653534|8120 FINDLAY ST, HOUSTON TX 77017|2017-07-18 12:00:00.000|2017-07-18 13:00:00.000|2017-07-18 12:24:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 1                 
1|                             29.79302841|                            -95.35152346|3515 ELYSIAN ST, HOUSTON TX 77009|2017-07-09 08:25:00.000|2017-07-09 09:25:00.000|2017-07-09 10:32:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66510797|                            -95.47481064|5326 STILLBROOKE DR, HOUSTON TX 77096|2017-07-18 13:39:00.000|2017-07-18 14:39:00.000|2017-07-18 18:12:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.90286245|                            -95.40966253|517 SHANE ST, HOUSTON TX 77037|2017-08-23 14:27:00.000|2017-08-23 15:27:00.000|2017-08-23 15:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74660062|                            -95.56284413|10601 BRIAR FOREST DR, HOUSTON TX 77042|2017-07-18 16:56:00.000|2017-07-18 17:56:00.000|2017-07-18 19:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74864241|                            -95.41454800|2229 SAN FELIPE ST 1060, HOUSTON TX 77019|2017-07-10 14:11:00.000|2017-07-10 15:11:00.000|2017-07-11 09:43:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.64889138|                            -95.49578374|5930 DAWNRIDGE DR, HOUSTON TX 77035|2017-07-10 14:37:00.000|2017-07-10 15:37:00.000|2017-07-10 18:32:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70852063|                            -95.35663794|3819 S MACGREGOR WAY, HOUSTON TX 77021|2017-07-10 14:34:00.000|2017-07-10 15:34:00.000|2017-07-10 17:12:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77455154|                            -95.61311974|778 THORNBRANCH DR, HOUSTON TX 77079|2017-07-09 13:47:00.000|2017-07-10 13:47:00.000|2017-07-10 15:24:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.78189035|                            -95.39957859|610 ALLSTON, HOUSTON TX 77007|2017-07-09 13:48:00.000|2017-07-09 14:48:00.000|2017-07-09 14:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72416387|                            -95.31032118|6624 LAWNDALE ST, HOUSTON TX 77023|2017-07-10 16:40:00.000|2017-07-10 17:40:00.000|2017-07-10 19:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82887521|                            -95.43930195|1575 CHANTILLY LN, HOUSTON TX 77018|2017-02-10 16:55:00.000|2017-02-10 17:55:00.000|2017-02-10 19:28:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.70265640|                            -95.59889631|12335 BELLAIRE BLVD, HOUSTON TX 77072|2017-02-11 07:23:00.000|2017-02-11 08:23:00.000|2017-02-11 09:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58240843|                            -95.46171162|16718 AMY RIDGE RD, HOUSTON TX 77053|2017-02-11 09:01:00.000|2017-02-11 10:01:00.000|2017-02-11 10:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66722778|                            -95.60704762|12519 HUNTINGTON FIELD DR, HOUSTON TX 77099|2017-02-11 09:18:00.000|2017-02-11 10:18:00.000|2017-02-11 13:13:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86986130|                            -95.46078386|3819 ELMCREST DR, HOUSTON TX 77088|2017-02-11 10:51:00.000|2017-02-11 11:51:00.000|2017-02-11 14:55:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67210537|                            -95.50277157|9910 BOB WHITE DR, HOUSTON TX 77096|2017-02-11 14:29:00.000|2017-02-11 15:29:00.000|2017-02-11 14:29:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75768424|                            -95.57803340|608 WILCREST DR, HOUSTON TX 77042|2017-02-11 14:48:00.000|2017-02-11 15:48:00.000|2017-02-11 14:48:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72530417|                            -95.45500575|4828 LOOP CENTRAL DR, HOUSTON TX 77081|2016-11-12 16:17:00.000|2016-11-12 17:17:00.000|2016-11-13 08:34:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.59304573|                            -95.50155115|7539 MACZALI DR, HOUSTON TX 77489|2016-11-12 16:50:00.000|2016-11-12 17:50:00.000|2016-11-12 18:30:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85706019|                            -95.36912559|618 E SUNNYSIDE ST, HOUSTON TX 77076|2016-11-29 08:45:00.000|2016-11-29 09:45:00.000|2016-11-29 10:28:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87281093|                            -95.47105675|5663 BENT BOUGH LN, HOUSTON TX 77088|2016-11-29 09:06:00.000|2016-11-29 10:06:00.000|2016-11-29 16:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.57312921|                            -95.11672137|15936 SEAHORSE DR, HOUSTON TX 77062|2016-11-29 11:40:00.000|2016-11-30 11:40:00.000|2016-12-01 10:55:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.80601793|                            -95.55885268|1903 OTTAWA LN, HOUSTON TX 77043|2016-11-29 12:51:00.000|2016-11-30 12:51:00.000|2016-11-29 13:19:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.81437204|                            -95.31801369|6001 LOCKWOOD DR, HOUSTON TX 77026|2016-11-29 15:16:00.000|2016-11-29 16:16:00.000|2016-11-29 16:35:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82034129|                            -95.38685901|907 E 37TH ST, HOUSTON TX 77022|2016-11-29 16:57:00.000|2016-11-29 17:57:00.000|2016-11-29 18:16:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73597136|                            -95.39580266|4102 YUPON, HOUSTON TX 77006|2016-11-29 17:39:00.000|2016-11-29 18:39:00.000|2016-11-30 12:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87694558|                            -95.41719423|778 JUNELL ST, HOUSTON TX 77088|2016-12-01 07:54:00.000|2016-12-01 08:54:00.000|2016-12-01 10:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82440547|                            -95.36311573|711 WESTFORD ST, HOUSTON TX 77022|2016-12-01 08:26:00.000|2016-12-01 09:26:00.000|2016-12-01 11:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77956543|                            -95.64013740|15910 S BARKERS LANDING RD, HOUSTON TX 77079|2016-12-01 08:32:00.000|2016-12-01 09:32:00.000|2016-12-01 12:56:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80451434|                            -95.41791813|2018 BEALL ST, HOUSTON TX 77008|2016-12-01 10:20:00.000|2016-12-02 10:20:00.000|2016-12-01 14:25:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.56159926|                            -95.12557364|16201 EL CAMINO REAL 32, HOUSTON TX 77062|2016-12-01 10:48:00.000|2016-12-01 11:48:00.000|2016-12-01 14:09:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67739514|                            -95.44518835|4145 SARONG DR, HOUSTON TX 77025|2016-12-01 11:54:00.000|2016-12-01 12:54:00.000|2016-12-01 14:42:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61674774|                            -95.23511532|10350 ALTA LOMA WAY, HOUSTON TX 77075|2017-03-01 18:14:00.000|2017-03-01 19:14:00.000|2017-03-01 20:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74157437|                            -95.46177611|5000 WESTHEIMER RD, HOUSTON TX 77057|2017-03-01 20:00:00.000|2017-03-01 21:00:00.000|2017-03-01 20:23:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86002481|                            -95.27192371|8337 NYSSA ST, HOUSTON TX 77078|2017-03-01 20:14:00.000|2017-03-01 21:14:00.000|2017-03-01 20:31:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83609218|                            -95.41299291|816 OAK ST 63, HOUSTON TX 77018|2017-03-01 21:52:00.000|2017-03-01 22:52:00.000|2017-03-01 22:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85637906|                            -95.51432174|13830 NORTHWEST FWY, HOUSTON TX 77040|2017-03-02 10:24:00.000|2017-03-02 11:24:00.000|2017-03-02 16:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68420242|                            -95.59336130|12131 ALPHA ST, HOUSTON TX 77072|2017-03-02 11:27:00.000|2017-03-03 11:27:00.000|2017-03-06 16:23:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.84935968|                            -95.36473643|909 BRIARCLIFF DR, HOUSTON TX 77076|2017-03-03 11:43:00.000|2017-03-03 12:43:00.000|2017-03-03 16:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81607480|                            -95.36839645|300 MELBOUNE ST, HOUSTON TX 77022|2017-03-03 12:32:00.000|2017-03-03 13:32:00.000|2017-03-03 14:42:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75515736|                            -95.56032475|680 W SAM HOUSTON PKWY S 337, HOUSTON TX 77042|2017-03-03 12:34:00.000|2017-03-03 13:34:00.000|2017-03-03 16:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77709040|                            -95.61458769|823 THORNVINE LN, HOUSTON TX 77079|2017-03-03 14:12:00.000|2017-03-03 15:12:00.000|2017-03-03 17:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77914680|                            -95.24232718|10507 GARRICK CT, HOUSTON TX 77013|2017-03-03 15:51:00.000|2017-03-03 16:51:00.000|2017-03-04 09:48:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.59284994|                            -95.20124931|12614 WHITE PLAINS DR, HOUSTON TX 77089|2017-03-03 16:22:00.000|2017-03-03 17:22:00.000|2017-03-04 10:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.06297378|                            -95.20471473|3815 VILLAGE OAKS DR, HOUSTON TX 77339|2017-07-21 11:31:00.000|2017-07-21 12:31:00.000|2017-07-21 12:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71752053|                            -95.47757951|5900 CHIMNEY ROCK RD X, HOUSTON TX 77081|2017-07-21 14:43:00.000|2017-07-23 14:43:00.000|2017-07-22 06:50:50.210|INVESTIGATION / BITE / Priority 4                           
1|                             29.78365661|                            -95.68466091|17555 KATY FREEWAY, HOUSTON TX 77079|2017-04-10 16:21:00.000|2017-04-10 17:21:00.000|2017-04-10 16:38:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.92133582|                            -95.40632997|100 DYNA DR 12D, HOUSTON TX 77060|2017-04-10 17:01:00.000|2017-04-10 18:01:00.000|2017-04-11 13:26:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75461969|                            -95.37649088|898 CLEVELAND ST, HOUSTON TX 77002|2017-04-13 09:07:00.000|2017-04-13 10:07:00.000|2017-04-13 20:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66911265|                            -95.53405030|8801 GUSTINE LN 701, HOUSTON TX 77031|2017-04-12 07:37:00.000|2017-04-12 08:37:00.000|2017-04-12 14:51:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.08493313|                            -95.19724481|5731 THAT WAY, HOUSTON TX 77339|2017-04-12 07:40:00.000|2017-04-12 08:40:00.000|2017-04-12 14:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66544247|                            -95.36079672|4425 KNOXVILLE ST, HOUSTON TX 77051|2017-04-12 07:49:00.000|2017-04-12 08:49:00.000|2017-04-12 09:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.88726100|                            -95.45958794|3313 MCCRAREY DR, HOUSTON TX 77088|2017-04-12 10:18:00.000|2017-04-12 11:18:00.000|2017-04-12 13:49:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.59058769|                            -95.10592213|3701 MONTVALE DR, HOUSTON TX 77059|2017-06-05 08:29:00.000|2017-06-05 09:29:00.000|2017-06-05 14:03:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.64554787|                            -95.54106903|11375 W SAM HOUSTON PKWY S, HOUSTON TX 77042|2016-10-05 08:13:00.000|2016-10-06 08:13:00.000|2016-10-05 11:39:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.67093177|                            -95.39437903|2330 HOLMES RD, HOUSTON TX 77051|2016-10-05 08:21:00.000|2016-10-06 08:21:00.000|2016-10-05 09:45:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.66937299|                            -95.33251524|5902 WILLOW GLEN DR, HOUSTON TX 77033|2016-10-05 10:33:00.000|2016-10-05 11:33:00.000|2016-10-05 12:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.60592389|                            -95.25362859|10950 LINDEN GATE DR, HOUSTON TX 77075|2016-10-05 11:54:00.000|2016-10-05 12:54:00.000|2016-10-06 11:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74230802|                            -95.29979060|6944 AVENUE K, HOUSTON TX 77011|2016-10-05 12:18:00.000|2016-10-05 13:18:00.000|2016-10-05 14:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68298584|                            -95.27385387|8110 NILES ST, HOUSTON TX 77017|2016-10-05 12:36:00.000|2016-10-06 12:36:00.000|2016-10-05 14:35:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.62964091|                            -95.20465453|9106 OLD GALVESTON RD, HOUSTON TX 77034|2016-10-05 12:54:00.000|2016-10-05 13:54:00.000|2016-10-05 16:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82680155|                            -95.31617688|7402 WILEYVALE RD, HOUSTON TX 77016|2016-10-05 13:19:00.000|2016-10-05 14:19:00.000|2016-10-06 08:58:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67648110|                            -95.60690439|12903 OLD RICHMOND RD, HOUSTON TX 77099|2016-10-05 13:43:00.000|2016-10-05 14:43:00.000|2016-10-05 15:26:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82340815|                            -95.40131507|216 PHEASANT ST, HOUSTON TX 77018|2016-10-05 15:40:00.000|2016-10-05 16:40:00.000|2016-10-06 09:06:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77480779|                            -95.29547289|7317 TREMPER ST, HOUSTON TX 77020|2016-10-05 15:49:00.000|2016-10-05 16:49:00.000|2016-10-05 17:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81458472|                            -95.34444034|2518 REID ST, HOUSTON TX 77026|2016-10-05 15:51:00.000|2016-10-05 16:51:00.000|2016-10-06 09:44:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84621946|                            -95.30764277|9305 CAMAY DR, HOUSTON TX 77016|2016-10-07 07:40:00.000|2016-10-07 08:40:00.000|2016-10-07 14:15:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.88871750|                            -95.41487897|8915 SUNNYWOOD DR, HOUSTON TX 77088|2016-10-06 08:10:00.000|2016-10-06 09:10:00.000|2016-10-07 10:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80980571|                            -95.28069579|5330 EASTLAND ST, HOUSTON TX 77028|2016-10-06 08:18:00.000|2016-10-06 09:18:00.000|2016-10-06 13:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80076795|                            -95.36634830|4502 SIEGEL ST, HOUSTON TX 77009|2016-10-06 08:37:00.000|2016-10-06 09:37:00.000|2016-10-06 13:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84565811|                            -95.53760104|9900 ALGIERS RD, HOUSTON TX 77041|2017-04-12 16:08:00.000|2017-04-12 17:08:00.000|2017-04-12 19:19:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78210837|                            -95.62575784|15300 MEMORIAL DR, HOUSTON TX 77079|2017-04-13 09:18:00.000|2017-04-14 09:18:00.000|2017-04-17 09:29:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.82922258|                            -95.28393297|7400 N WAYSIDE DR, HOUSTON TX 77028|2017-04-13 09:56:00.000|2017-04-13 10:56:00.000|2017-04-13 11:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74367025|                            -95.45078489|4241 BETTIS DR, HOUSTON TX 77027|2017-06-26 10:40:00.000|2017-06-26 11:40:00.000|2017-06-26 10:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81447391|                            -95.34387082|2614 REID ST, HOUSTON TX 77026|2017-04-17 07:45:00.000|2017-04-17 08:45:00.000|2017-04-17 11:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71767463|                            -95.37629929|2501 BINZ ST, HOUSTON TX 77004|2017-04-17 10:07:00.000|2017-04-17 11:07:00.000|2017-04-17 12:52:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85904316|                            -95.24933796|9505 KENTSHIRE DR, HOUSTON TX 77078|2017-04-16 09:06:00.000|2017-04-16 10:06:00.000|2017-04-16 13:44:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73748194|                            -95.30743174|6727 HARRISBURG BLVD 1/2, HOUSTON TX 77011|2017-04-17 13:48:00.000|2017-04-17 14:48:00.000|2017-04-17 18:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72538238|                            -95.61216704|12811 SKYKNOLL LN, HOUSTON TX 77082|2017-09-09 09:29:00.000|2017-09-09 10:29:00.000|2017-09-09 13:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73391049|                            -95.39005006|4312 ROSELAND ST, HOUSTON TX 77006|2017-09-09 11:43:00.000|2017-09-09 12:43:00.000|2017-09-09 14:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66027500|                            -95.36331650|4326 CLOVER ST, HOUSTON TX 77051|2017-05-04 11:21:00.000|2017-05-04 12:21:00.000|2017-05-06 18:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68547323|                            -95.29727625|7327 LONG DR, HOUSTON TX 77087|2017-05-06 14:37:00.000|2017-05-06 15:37:00.000|2017-05-06 15:43:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71263086|                            -95.51541627|6161 REIMS RD 1002, HOUSTON TX 77036|2017-06-23 10:05:00.000|2017-06-23 11:05:00.000|2017-06-23 12:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.60413120|                            -95.46916625|5706 DRAKESTONE BLVD, HOUSTON TX 77053|2017-06-23 10:18:00.000|2017-06-23 11:18:00.000|2017-06-24 11:18:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74099856|                            -95.30271571|6840 AVENUE H, HOUSTON TX 77011|2016-11-07 10:41:00.000|2016-11-07 11:41:00.000|2016-11-07 14:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85011565|                            -95.29934210|9555 CROFTON RD, HOUSTON TX 77016|2016-11-07 11:53:00.000|2016-11-08 11:53:00.000|2016-11-07 12:09:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.79737845|                            -95.32733265|4015 LOS ANGELES ST, HOUSTON TX 77026|2016-11-14 07:23:00.000|2016-11-15 07:23:00.000|2016-11-15 17:29:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.81779175|                            -95.36512662|508 LINDALE ST, HOUSTON TX 77022|2016-11-14 07:28:00.000|2016-11-14 08:28:00.000|2016-11-14 11:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77469083|                            -95.37493034|1905 COLORADO ST, HOUSTON TX 77007|2016-11-14 08:18:00.000|2016-11-14 09:18:00.000|2016-11-14 11:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69040494|                            -95.37185180|3523 AMOS ST, HOUSTON TX 77021|2016-11-14 16:41:00.000|2016-11-15 16:41:00.000|2016-11-15 10:56:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.78648553|                            -95.29605550|7311 FORCE ST, HOUSTON TX 77020|2016-11-14 16:53:00.000|2016-11-14 17:53:00.000|2016-11-15 09:57:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77815845|                            -95.33680192|1803 HAILEY ST, HOUSTON TX 77020|2016-11-18 08:56:00.000|2016-11-18 09:56:00.000|2016-11-18 10:46:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78365661|                            -95.68466091|17555 KATY FWY, HOUSTON TX 77007|2016-11-18 11:18:00.000|2016-11-18 12:18:00.000|2016-11-18 11:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87752963|                            -95.31328247|5210 MOHAWK ST, HOUSTON TX 77093|2016-11-18 14:07:00.000|2016-11-18 15:07:00.000|2016-11-18 14:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72164029|                            -95.42959251|3315 NOTTINGHAM ST, HOUSTON TX 77005|2016-11-18 14:49:00.000|2016-11-18 15:49:00.000|2016-11-18 14:49:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66841262|                            -95.58400522|11714 FAIRPOINT DR, HOUSTON TX 77099|2016-11-18 17:03:00.000|2016-11-19 17:03:00.000|2016-11-19 10:11:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.77861153|                            -95.36660975|2202 SOUTH ST 1/2, HOUSTON TX 77009|2016-11-19 09:23:00.000|2016-11-19 10:23:00.000|2016-11-19 09:23:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.02678665|                            -95.22490010|21811 WALNUT RD, HOUSTON TX 77339|2016-11-19 13:38:00.000|2016-11-19 14:38:00.000|2016-11-19 14:59:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.79832233|                            -95.68532524|17606 SUNDROP LN, HOUSTON TX 77084|2016-11-19 16:13:00.000|2016-11-19 17:13:00.000|2016-11-19 16:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68127402|                            -95.25646203|8352 LENORE ST, HOUSTON TX 77017|2016-11-20 08:12:00.000|2016-11-20 09:12:00.000|2016-11-20 09:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68432107|                            -95.55260242|10001 CLUB CREEK DR 264, HOUSTON TX 77036|2016-11-20 08:30:00.000|2016-11-20 09:30:00.000|2016-11-20 10:26:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78143522|                            -95.33161723|2106 HUTTON ST, HOUSTON TX 77026|2016-11-20 10:37:00.000|2016-11-20 11:37:00.000|2016-11-20 11:57:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77196062|                            -95.29920478|7020 ABILENE AVE, HOUSTON TX 77020|2016-11-20 12:32:00.000|2016-11-20 13:32:00.000|2016-11-20 18:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58571757|                            -95.12715501|14907 TALLOW FOREST CT, HOUSTON TX 77062|2016-11-20 13:23:00.000|2016-11-20 14:23:00.000|2016-11-21 09:46:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68945726|                            -95.35826632|6838 ENGLAND ST, HOUSTON TX 77021|2016-11-23 16:23:00.000|2016-11-23 17:23:00.000|2016-11-23 18:42:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87248767|                            -95.39748569|118 E JOHN ALBER RD, HOUSTON TX 77037|2016-11-26 07:13:00.000|2016-11-26 08:13:00.000|2016-11-26 11:02:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78435200|                            -95.39485599|724 CORTLANDT ST, HOUSTON TX 77007|2016-11-26 07:38:00.000|2016-11-26 08:38:00.000|2016-11-26 10:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83246771|                            -95.35729792|1110 EUBANKS ST, HOUSTON TX 77022|2016-11-26 14:28:00.000|2016-11-26 15:28:00.000|2016-11-26 14:28:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.62364727|                            -95.42727438|3502 DARLINGHURST DR 192, HOUSTON TX 77045|2016-11-07 16:36:00.000|2016-11-07 17:36:00.000|2016-11-08 10:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75278315|                            -95.38367803|1616 ONEIL ST, HOUSTON TX 77019|2016-11-08 07:51:00.000|2016-11-08 08:51:00.000|2016-11-08 14:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82648377|                            -95.29337416|7206 ELBERT ST, HOUSTON TX 77028|2016-10-29 10:18:00.000|2016-10-29 11:18:00.000|2016-10-29 11:50:00.000|INVESTIGATION / BITE / Priority 1                           
