"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number
1|29.75826972|-95.47089753|5430 LYNBROOK, HOUSTON TX 77056|2018-07-04 10:48:03.883|2018-07-05 12:20:10.537|2018-07-08 10:48:03.000|Flooding|12265211-101003091152
1|29.75846668|-95.34743502|Intersection 2100 CANAL ST&2300 NAVIGATION BLVD|2018-05-21 17:07:13.920|2018-05-22 08:55:08.580|2018-05-25 17:07:13.000|Flooding|12252548-101003037973
1|29.76007923|-95.36111552|503 FANNIN, HOUSTON TX 77002|2018-11-19 13:02:55.380|2018-11-19 14:54:20.137|2018-11-23 13:02:55.000|Flooding|12310278-101003267165
1|29.76055008|-95.34244075|Intersection 2490 BAYOU PARKVIEW DR&316 N ST CHARLES ST|2019-01-12 10:08:57.857|2019-01-14 08:02:08.740|2019-01-16 10:08:57.000|Flooding|12327541-101003336537
1|29.76096958|-95.38589459|510 TAFT, HOUSTON TX 77019|2018-07-04 13:01:18.990|2018-07-05 11:30:11.287|2018-07-08 13:01:18.000|Flooding|12265430-101003091438
1|29.76107035|-95.38579168|Intersection 0 ALLEN PKWY&500 TAFT ST|2018-02-10 09:36:56.747|2018-02-10 15:05:16.293|2018-02-14 09:36:56.000|Flooding|12220090-101002915286
1|29.76111464|-95.59058406|14123 HEATHERFIELD, HOUSTON TX 77079|2018-08-27 01:10:19.933|2018-08-27 09:44:45.377|2018-08-31 01:10:19.000|Flooding|12282766-101003160039
1|29.76128605|-95.31083038|5610 CLINTON, HOUSTON TX 77020|2018-05-21 13:28:32.877|2018-05-22 09:05:09.243|2018-05-25 13:28:32.000|Flooding|12252404-101003037437
1|29.76226801|-95.36072537|Intersection 1000 CONGRESS ST&300 MAIN ST|2018-06-22 14:26:04.230|2018-06-22 14:45:11.097|2018-06-26 14:26:04.000|Flooding|12261724-101003077653
1|29.76268797|-95.36007646|201 MAIN, HOUSTON TX 77002|2018-06-19 14:18:13.407|2018-06-20 08:45:09.637|2018-06-23 14:18:13.000|Flooding|12260583-101003072892
1|29.76383157|-95.36951459|Intersection 0 N IH 45 HWY&1196 MEMORIAL DR|2018-07-04 14:00:10.380|2018-07-05 19:05:10.470|2018-07-08 14:00:10.000|Flooding|12265483-101003091519
1|29.76416799|-95.21548601|Intersection 12500 DORWAYNE CT&1400 FALCON ST|2018-10-25 13:34:06.400|2018-10-29 09:49:21.500|2018-10-29 13:34:06.000|Flooding|12302002-101003236396
1|29.76425104|-95.27796255|1506 DEMAREE, HOUSTON TX 77029|2018-02-07 09:02:02.603|2018-02-08 09:15:14.293|2018-02-11 09:02:02.000|Flooding|12218644-101002911185
1|29.76435674|-95.36051932|Intersection 890 COMMERCE ST&100 TRAVIS ST|2018-03-29 06:48:32.317|2018-03-29 12:15:09.987|2018-04-02 06:48:32.000|Flooding|12237183-101002970495
1|29.76558238|-95.40634366|4506 DICKSON, HOUSTON TX 77007|2018-07-04 23:31:20.663|2018-07-05 13:45:10.340|2018-07-08 23:31:20.000|Flooding|12265701-101003091862
1|29.76564851|-95.47742184|5676 GREEN TREE, HOUSTON TX 77056|2018-10-24 17:48:50.713|2018-10-29 08:04:21.167|2018-10-28 17:48:50.000|Flooding|12301774-101003235522
1|29.76640761|-95.33416866|3532 CLINE, HOUSTON TX 77020|2018-09-17 01:28:28.247|2018-09-17 10:19:34.590|2018-09-21 01:28:28.000|Flooding|12289619-101003187534
1|29.76649149|-95.33416922|3530 CLINE, HOUSTON TX 77020|2018-09-17 01:28:24.007|2018-09-17 09:49:34.287|2018-09-21 01:28:23.000|Flooding|12289616-101003187531
1|29.76657811|-95.3341698|3528 CLINE, HOUSTON TX 77020|2018-09-04 01:34:32.090|2018-09-04 07:44:50.283|2018-09-08 01:34:32.000|Flooding|12285256-101003170176
1|29.76657811|-95.3341698|3528 CLINE, HOUSTON TX 77020|2018-11-05 00:03:52.793|2018-11-14 13:29:20.297|2018-11-09 00:03:52.000|Flooding|12305629-101003249559
1|29.76657811|-95.3341698|3528 CLINE, HOUSTON TX 77020|2018-11-19 08:33:42.483|2018-11-19 15:34:20.777|2018-11-23 08:33:42.000|Flooding|12310128-101003266664
1|29.76708324|-95.33391716|515 BRINGHURST, HOUSTON TX 77020|2018-07-13 01:58:18.090|2018-07-13 15:25:16.853|2018-07-17 01:58:18.000|Flooding|12268879-101003103061
1|29.76708324|-95.33391716|515 BRINGHURST, HOUSTON TX 77020|2018-11-01 10:36:25.350|2018-11-02 10:34:21.547|2018-11-05 10:36:25.000|Flooding|12304411-101003245591
1|29.76716392|-95.35384024|711 WILLIAM, HOUSTON TX 77002|2018-02-10 10:47:40.477|2018-02-13 07:55:17.733|2018-02-14 10:47:40.000|Flooding|12220144-101002915373
1|29.76722025|-95.33392019|3520 GILLESPIE, HOUSTON TX 77020|2018-09-03 14:08:18.160|2018-09-04 10:14:50.437|2018-09-07 14:08:18.000|Flooding|12285177-101003169991
1|29.76735613|-95.34300235|Intersection 2600 BAER ST&2586 EAST FWY&650 JENSEN DR|2018-02-10 16:02:10.780|2018-02-15 06:25:19.520|2018-02-14 16:02:10.000|Flooding|12220366-101002915740
1|29.76737405|-95.33377845|Intersection 600 BRINGHURST ST&3600 GILLESPIE ST|2018-12-13 10:03:33.597|2018-12-14 14:04:19.760|2018-12-17 10:03:33.000|Flooding|12317931-101003295645
1|29.76737471|-95.40097685|521 LEVERKUHN, HOUSTON TX 77007|2018-07-10 13:20:59.750|2018-07-11 10:05:14.543|2018-07-14 13:20:59.000|Flooding|12267777-101003098935
1|29.76761102|-95.61457094|14826 CINDYWOOD, HOUSTON TX 77079|2018-06-20 19:30:45.497|2018-06-21 13:50:10.660|2018-06-24 19:30:45.000|Flooding|12261115-101003074968
1|29.76855862|-95.3367265|769 GROVE, HOUSTON TX 77020|2018-05-22 03:19:20.410|2018-05-22 13:20:09.210|2018-05-26 03:19:20.000|Flooding|12252653-101003038294
1|29.76855862|-95.3367265|769 GROVE, HOUSTON TX 77020|2018-09-09 14:58:39.497|2018-09-10 13:39:23.137|2018-09-13 14:58:39.000|Flooding|12287116-101003178161
1|29.76925262|-95.40209331|815 JACKSON HILL, HOUSTON TX 77007|2018-07-05 22:56:18.400|2018-07-13 15:25:16.657|2018-07-09 22:56:18.000|Flooding|12266311-101003093786
1|29.76951408|-95.33571631|Intersection 0 EAST FWY&900 GREGG ST&3200 HARE ST|2018-12-27 17:54:14.413|2018-12-28 15:32:20.437|2018-12-31 17:54:14.000|Flooding|12322539-101003313978
1|29.76967042|-95.26579278|Intersection 0 E LOOP FWY N&0 E LOOP N&8800 MARKET ST|2018-02-10 08:07:38.880|2018-02-10 11:20:16.653|2018-02-14 08:07:38.000|Flooding|12220000-101002915145
1|29.7697729|-95.32619401|4406 BUCK, HOUSTON TX 77020|2018-02-23 08:46:39.450|2018-02-23 09:45:06.547|2018-02-27 08:46:39.000|Flooding|12225212-101002930297
1|29.76979295|-95.39147764|Intersection 3100 CENTER ST&1100 STUDEMONT ST|2018-07-04 11:29:38.990|2018-07-05 10:20:10.140|2018-07-08 11:29:38.000|Flooding|12265290-101003091263
1|29.77010528|-95.40222165|Intersection 1000 BONNER ST&4104 WASHINGTON AVE|2018-07-04 11:01:52.890|2018-07-04 17:45:10.050|2018-07-08 11:01:52.000|Flooding|12265240-101003091196
1|29.77012482|-95.55036839|12502 OLD OAKS, HOUSTON TX 77024|2018-06-18 02:32:25.773|2018-06-18 14:24:52.403|2018-06-22 02:32:25.000|Flooding|12260012-101003070304
1|29.77041764|-95.42585021|6201 PICKENS, HOUSTON TX 77007|2018-04-03 09:35:09.717|2018-04-26 15:50:10.033|2018-04-07 09:35:09.000|Flooding|12238704-101002975731
1|29.77046194|-95.41058345|Intersection 1000 DURHAM DR&4900 WASHINGTON AVE|2018-07-04 13:23:01.230|2018-07-04 18:20:09.950|2018-07-08 13:23:01.000|Flooding|12265446-101003091463
1|29.77056376|-95.41166339|5000 WASHINGTON, HOUSTON TX 77007|2018-07-05 22:56:19.013|2018-07-11 12:20:14.757|2018-07-09 22:56:18.000|Flooding|12266312-101003093787
1|29.77058992|-95.35044871|Intersection 1100 ELYSIAN ST&1800 PROVIDENCE ST|2018-09-14 07:20:37.320|2018-09-17 12:39:34.080|2018-09-18 07:20:37.000|Flooding|12288969-101003185452
1|29.77087401|-95.3434372|Intersection 1100 JENSEN DR&2700 PROVIDENCE ST|2018-02-11 10:10:55.517|2018-02-13 06:05:18.447|2018-02-15 10:10:55.000|Flooding|12220467-101002915953
1|29.77087401|-95.3434372|Intersection 1100 JENSEN DR&2700 PROVIDENCE ST|2018-09-14 09:20:50.507|2018-09-17 12:49:34.793|2018-09-18 09:20:50.000|Flooding|12289021-101003185591
1|29.77119641|-95.40948482|Intersection 4800 CENTER ST&1100 SHEPHERD DR|2018-07-04 10:28:05.520|2018-07-04 17:50:10.053|2018-07-08 10:28:05.000|Flooding|12265177-101003091104
1|29.77137553|-95.41267651|5102 CENTER, HOUSTON TX 77007|2018-07-04 09:48:07.507|2018-07-04 18:00:09.383|2018-07-08 09:48:07.000|Flooding|12265145-101003091054
1|29.77137553|-95.41267651|5102 CENTER, HOUSTON TX 77007|2018-07-06 10:12:19.187|2018-07-06 14:55:11.520|2018-07-10 10:12:19.000|Flooding|12266418-101003094170
1|29.77233209|-95.41948792|5703 SCHULER, HOUSTON TX 77007|2018-07-04 10:35:01.870|2018-07-04 17:40:10.130|2018-07-08 10:35:01.000|Flooding|12265191-101003091123
1|29.77235477|-95.41907069|1220 MALONE, HOUSTON TX 77007|2018-07-04 13:17:10.553|2018-07-04 18:40:09.747|2018-07-08 13:17:10.000|Flooding|12265442-101003091454
1|29.77247236|-95.41934209|Intersection 1300 MALONE ST&5700 SCHULER ST|2018-07-04 10:16:44.700|2018-07-04 17:50:10.133|2018-07-08 10:16:44.000|Flooding|12265169-101003091090
1|29.77272405|-95.41907891|1304 MALONE, HOUSTON TX 77007|2018-07-06 09:31:50.487|2018-07-09 09:10:13.470|2018-07-10 09:31:50.000|Flooding|12266387-101003094059
1|29.7727589|-95.41580228|5304 SCHULER, HOUSTON TX 77007|2018-07-04 11:17:14.667|2018-07-04 17:45:09.997|2018-07-08 11:17:14.000|Flooding|12265269-101003091235
1|29.77302438|-95.41958574|1315 MALONE, HOUSTON TX 77007|2018-07-05 10:50:00.267|2018-07-05 18:35:11.353|2018-07-09 10:50:00.000|Flooding|12265921-101003092465
1|29.77320505|-95.37538966|1712 SUMMER, HOUSTON TX 77007|2018-12-13 14:50:31.123|2018-12-17 05:59:19.647|2018-12-17 14:50:31.000|Flooding|12318163-101003296357
1|29.77332146|-95.4562714|Intersection 0 W IH 610 LOOP N&8596 MEMORIAL DR|2018-06-14 15:57:07.797|2018-06-14 16:10:06.177|2018-06-18 15:57:07.000|Flooding|12259388-101003067797
1|29.77343667|-95.41959251|1407 MALONE, HOUSTON TX 77007|2018-07-09 01:58:07.200|2018-07-11 12:55:14.930|2018-07-13 01:58:07.000|Flooding|12267045-101003096198
1|29.77344138|-95.40619664|Intersection 4500 ELI ST&1400 PATTERSON ST|2018-07-04 10:13:43.003|2018-07-04 15:35:10.323|2018-07-08 10:13:42.000|Flooding|12265165-101003091084
1|29.77344138|-95.40619664|Intersection 4500 ELI ST&1400 PATTERSON ST|2018-07-04 10:48:27.147|2018-07-04 10:48:34.543|2018-07-08 10:48:27.000|Flooding|12265165-101003091153
1|29.7738496|-95.34176629|Intersection 1400 JENSEN DR&2800 LYONS AVE|2018-09-10 07:49:23.063|2018-09-10 13:46:08.650|2018-09-14 07:49:22.000|Flooding|12287302-101003178776
1|29.77399244|-95.41936492|Intersection 1500 MALONE ST&5700 MAXIE ST|2018-07-07 09:41:07.297|2018-07-09 10:20:12.770|2018-07-11 09:41:07.000|Flooding|12266751-101003095433
1|29.77417861|-95.20900098|12728 GREENS BAYOU, HOUSTON TX 77015|2018-02-21 13:49:09.573|2018-02-22 13:00:05.773|2018-02-25 13:49:09.000|Flooding|12224603-101002928266
1|29.77427096|-95.42250709|6018 B MAXIE, HOUSTON TX 77007|2018-07-06 11:12:03.520|2018-07-09 10:15:13.120|2018-07-10 11:12:03.000|Flooding|12266454-101003094317
1|29.77430888|-95.4199162|1504 BIRDSALL, HOUSTON TX 77007|2018-07-04 11:14:12.677|2018-07-04 16:50:09.580|2018-07-08 11:14:12.000|Flooding|12265265-101003091227
1|29.77446863|-95.42237739|6007 B TYNE, HOUSTON TX 77007|2018-07-13 10:19:28.840|2018-07-13 15:10:15.933|2018-07-17 10:19:28.000|Flooding|12268985-101003103592
1|29.77448074|-95.42266333|6011 TYNE, HOUSTON TX 77007|2018-07-06 11:04:23.000|2018-07-06 14:55:11.673|2018-07-10 11:04:22.000|Flooding|12266450-101003094299
1|29.77457781|-95.42237325|6007 C TYNE, HOUSTON TX 77007|2018-07-05 22:54:27.470|2018-07-11 11:45:14.910|2018-07-09 22:54:27.000|Flooding|12266284-101003093694
1|29.77461807|-95.34178159|Intersection 2700 BURNETT ST&1500 JENSEN DR|2018-04-22 12:34:01.390|2018-04-23 09:35:08.530|2018-04-26 12:34:01.000|Flooding|12244353-101003000389
1|29.77490295|-95.42164731|1604 COHN, HOUSTON TX 77007|2018-07-05 18:11:34.707|2018-07-06 09:30:11.073|2018-07-09 18:11:34.000|Flooding|12266232-101003093520
1|29.77492668|-95.42222936|6004 TYNE, HOUSTON TX 77007|2018-07-04 10:16:16.040|2018-07-04 17:55:09.137|2018-07-08 10:16:15.000|Flooding|12265167-101003091089
1|29.77492683|-95.42206601|1605 COHN, HOUSTON TX 77007|2018-07-04 12:04:17.570|2018-07-04 15:20:09.523|2018-07-08 12:04:17.000|Flooding|12265343-101003091333
1|29.77500727|-95.42206895|1607 COHN, HOUSTON TX 77007|2018-07-04 11:13:16.840|2018-07-04 15:30:09.760|2018-07-08 11:13:16.000|Flooding|12265263-101003091225
1|29.77505515|-95.42133227|1609 KNOX, HOUSTON TX 77007|2018-07-06 03:19:29.423|2018-07-11 12:35:14.587|2018-07-10 03:19:29.000|Flooding|12266316-101003093798
1|29.77517233|-95.53570381|725 RIEDEL, HOUSTON TX 77024|2018-05-14 08:33:39.790|2018-05-21 08:15:08.563|2018-05-18 08:32:00.000|Flooding|12250188-101003028038
1|29.77523847|-95.42087674|1612 A KNOX, HOUSTON TX 77007|2018-07-04 19:31:07.100|2018-07-05 13:45:10.527|2018-07-08 19:31:07.000|Flooding|12265658-101003091781
1|29.77524864|-95.42076352|1610 C KNOX, HOUSTON TX 77007|2018-10-16 01:02:36.180|2018-10-16 12:19:21.487|2018-10-20 01:02:36.000|Flooding|12299008-101003224443
1|29.77532951|-95.34178162|Intersection 2700 BROOKS ST&1600 JENSEN DR|2018-04-22 10:34:14.693|2018-04-23 09:35:08.333|2018-04-26 10:34:14.000|Flooding|12244336-101003000340
1|29.77561068|-95.42207925|1627 COHN, HOUSTON TX 77007|2018-07-16 01:51:15.337|2018-07-18 08:50:05.077|2018-07-20 01:51:15.000|Flooding|12269572-101003105713
1|29.7758539|-95.42228373|6003 HAMMAN, HOUSTON TX 77007|2018-07-04 14:01:22.327|2018-07-05 14:30:10.937|2018-07-08 14:01:22.000|Flooding|12265487-101003091523
1|29.7765201|-95.56669366|706 WAX MYRTLE, HOUSTON TX 77079|2018-06-20 17:28:05.033|2018-06-21 12:25:10.770|2018-06-24 17:28:04.000|Flooding|12261066-101003074850
1|29.77717597|-95.56730581|719 WAX MYRTLE, HOUSTON TX 77079|2018-05-21 17:30:03.340|2018-05-23 06:45:15.010|2018-05-25 17:30:03.000|Flooding|12252569-101003038016
1|29.77717597|-95.56730581|719 WAX MYRTLE, HOUSTON TX 77079|2018-06-20 17:13:20.713|2018-06-21 10:40:10.807|2018-06-24 17:13:20.000|Flooding|12261058-101003074822
1|29.77719915|-95.56669553|718 WAX MYRTLE, HOUSTON TX 77079|2018-06-20 17:16:40.353|2018-06-21 12:25:10.773|2018-06-24 17:16:40.000|Flooding|12261061-101003074831
1|29.77759368|-95.34183499|Intersection 1800 JENSEN DR&2800 MILLS ST|2018-04-22 01:20:13.210|2018-04-23 09:35:08.243|2018-04-26 01:20:12.000|Flooding|12244289-101003000236
1|29.7776384|-95.56669435|726 WAX MYRTLE, HOUSTON TX 77079|2018-06-20 17:13:45.010|2018-06-21 12:20:10.727|2018-06-24 17:13:44.000|Flooding|12261059-101003074823
1|29.77807625|-95.42983254|Intersection 5900 KATY FWY&7000 WASHINGTON AVE&6700 WESTCOTT|2018-07-04 10:11:23.533|2018-07-04 19:30:09.573|2018-07-08 10:11:23.000|Flooding|12265163-101003091081
1|29.77813899|-95.29156502|Intersection 0 EAST FWY&1700 N WAYSIDE DR|2018-07-04 09:13:43.120|2018-07-05 17:25:11.060|2018-07-08 09:13:42.000|Flooding|12265866-101003091036
1|29.77858167|-95.34183496|Intersection 1900 JENSEN DR&2800 LORRAINE ST|2018-04-22 11:18:13.537|2018-04-22 11:20:01.993|2018-04-26 11:18:13.000|Flooding|101003000364
1|29.77920526|-95.41076839|Intersection 2200 DURHAM DR&4900 LARKIN ST|2018-07-04 10:45:12.573|2018-07-04 17:40:10.077|2018-07-08 10:45:12.000|Flooding|12265204-101003091144
1|29.78066257|-95.37242898|Intersection 2500 HOUSTON AVE&1400 WHITE OAK DR|2018-07-04 15:35:04.647|2018-07-04 15:37:06.173|2018-07-08 15:34:00.000|Flooding|101003091632
1|29.78066257|-95.37242898|Intersection 2500 HOUSTON AVE&1400 WHITE OAK DR|2018-07-04 15:37:24.227|2018-07-05 10:15:11.020|2018-07-08 15:37:00.000|Flooding|12265563-101003091634
1|29.78083527|-95.41487266|5220 PETTY, HOUSTON TX 77007|2018-09-10 13:48:13.007|2018-09-11 09:04:34.857|2018-09-14 13:48:12.000|Flooding|12287532-101003179572
1|29.78090496|-95.42597613|5743 D KIAM, HOUSTON TX 77007|2018-07-04 10:32:20.683|2018-07-04 19:30:09.500|2018-07-08 10:32:20.000|Flooding|12265181-101003091113
1|29.78097906|-95.37232196|Intersection 2600 HOUSTON AVE&1500 WRIGHTWOOD ST|2018-03-29 06:26:42.813|2018-03-30 06:30:09.907|2018-04-02 06:26:42.000|Flooding|12237180-101002970489
1|29.78106733|-95.42676411|5803 KIAM, HOUSTON TX 77007|2018-07-04 10:32:21.120|2018-07-04 19:30:09.533|2018-07-08 10:32:21.000|Flooding|12265182-101003091114
1|29.78120219|-95.42659751|Intersection 5800 KIAM ST&2500 SHERWIN ST|2018-07-12 17:36:54.310|2018-07-13 08:45:15.743|2018-07-16 17:36:54.000|Flooding|12268820-101003102812
1|29.7812175|-95.43774418|Intersection 0 HEMPSTEAD RD&6700 KATY RD|2018-07-04 10:19:55.080|2018-07-05 15:55:11.277|2018-07-08 10:18:00.000|Flooding|12265171-101003091094
1|29.78123327|-95.26750462|555 GELLHORN, HOUSTON TX 77029|2018-10-31 18:17:14.097|2018-11-02 10:29:21.150|2018-11-04 18:17:13.000|Flooding|12304039-101003244691
1|29.78133994|-95.42628506|5754 KIAM, HOUSTON TX 77007|2018-07-04 10:01:32.247|2018-07-04 19:05:10.283|2018-07-08 10:01:32.000|Flooding|12265151-101003091069
1|29.78145863|-95.42411425|5642 KIAM, HOUSTON TX 77007|2018-07-04 19:01:15.737|2018-07-05 14:35:10.910|2018-07-08 19:01:15.000|Flooding|12265652-101003091766
1|29.78166048|-95.42648327|2524 SHERWIN, HOUSTON TX 77007|2018-07-04 23:31:19.263|2018-07-05 15:35:10.613|2018-07-08 23:31:19.000|Flooding|12265700-101003091861
1|29.78199713|-95.29294352|7506 CORPUS CHRISTI, HOUSTON TX 77020|2018-02-10 07:10:07.190|2018-02-10 15:00:16.773|2018-02-14 07:10:07.000|Flooding|12219968-101002915095
1|29.78212957|-95.42875768|5854 KANSAS, HOUSTON TX 77007|2018-07-11 14:38:12.490|2018-07-12 10:40:14.883|2018-07-15 14:38:12.000|Flooding|12268248-101003100806
1|29.78241886|-95.29248033|7521 CORPUS CHRISTI, HOUSTON TX 77020|2018-02-10 08:18:19.037|2018-02-12 13:55:17.837|2018-02-14 08:18:18.000|Flooding|12220013-101002915162
1|29.78288987|-95.42740615|2745 SHERWIN, HOUSTON TX 77007|2018-07-04 09:57:06.700|2018-07-04 18:45:09.643|2018-07-08 09:57:06.000|Flooding|12265146-101003091061
1|29.78366464|-95.34821871|2009 QUITMAN, HOUSTON TX 77026|2018-10-16 10:55:32.643|2018-10-17 08:19:21.070|2018-10-20 10:54:00.000|Flooding|12299149-101003224933
1|29.78553202|-95.36077872|Intersection 2600 FULTON ST&1100 PANAMA ST|2018-07-04 12:19:56.930|2018-07-05 16:20:10.570|2018-07-08 12:19:56.000|Flooding|12265375-101003091371
1|29.78568078|-95.36887044|306 NORTH, HOUSTON TX 77009|2018-02-09 09:20:36.087|2018-02-10 15:00:16.790|2018-02-13 09:20:35.000|Flooding|12219588-101002913871
1|29.78735425|-95.45693745|Intersection 7400 AWTY SCHOOL LN&1200 N POST OAK RD|2018-07-04 11:06:01.240|2018-07-05 11:30:11.693|2018-07-08 11:06:01.000|Flooding|12265251-101003091206
1|29.78790071|-95.33829272|2802 DES CHAUMES, HOUSTON TX 77026|2018-02-16 18:05:26.437|2018-02-16 23:45:21.453|2018-02-20 18:05:26.000|Flooding|12222924-101002923257
1|29.78822418|-95.39923518|935 A YALE, HOUSTON TX 77008|2018-06-21 17:08:59.613|2018-06-22 10:10:11.240|2018-06-25 17:08:59.000|Flooding|12261460-101003076414
1|29.78966596|-95.57041116|1147 BRITTMOORE, HOUSTON TX 77043|2018-02-21 13:31:40.923|2018-02-22 15:20:06.373|2018-02-25 13:31:40.000|Flooding|12224585-101002928232
1|29.79018703|-95.33405938|3024 BRINGHURST, HOUSTON TX 77026|2018-02-10 09:14:50.397|2018-02-10 14:00:16.837|2018-02-14 09:14:50.000|Flooding|12220065-101002915248
1|29.79018902|-95.32884309|4056 JEWEL, HOUSTON TX 77026|2018-02-10 12:15:56.467|2018-02-12 14:15:18.037|2018-02-14 12:15:56.000|Flooding|12220232-101002915504
1|29.79045189|-95.3284286|3216 ABERNATHY, HOUSTON TX 77026|2018-02-10 12:28:05.677|2018-02-23 07:20:05.930|2018-02-14 12:28:05.000|Flooding|12220243-101002915519
1|29.79124558|-95.41313961|1118 PRINCE, HOUSTON TX 77008|2019-01-08 10:53:12.103|2019-01-09 10:52:08.863|2019-01-12 10:53:12.000|Flooding|12325821-101003328976
1|29.7915398|-95.39017647|640 E 11TH 1/2, HOUSTON TX 77008|2018-09-23 22:01:52.257|2018-09-24 11:19:28.637|2018-09-27 22:01:52.000|Flooding|12291993-101003196537
1|29.79165843|-95.42992404|Intersection 2900 W 12TH ST&1200 ELLA BLVD|2018-07-04 11:10:14.257|2018-07-04 18:05:10.013|2018-07-08 11:10:14.000|Flooding|12265258-101003091218
1|29.79165843|-95.42992404|Intersection 2900 W 12TH ST&1200 ELLA BLVD|2018-07-04 14:57:01.873|2018-07-04 14:57:13.827|2018-07-08 14:57:01.000|Flooding|12265258-101003091585
1|29.79296485|-95.43706381|6739 GROVEWOOD, HOUSTON TX 77008|2018-12-07 12:12:03.110|2018-12-10 11:14:19.817|2018-12-11 12:12:02.000|Flooding|12315963-101003287983
1|29.7929827|-95.43378761|6607 GROVEWOOD, HOUSTON TX 77008|2018-07-04 15:33:47.253|2018-07-05 11:00:10.890|2018-07-08 15:33:47.000|Flooding|12265560-101003091629
1|29.79352942|-95.32870482|Intersection 4110 COLLINGSWORTH ST&3500 LOVE ST|2018-07-04 12:12:03.097|2018-07-05 11:05:10.567|2018-07-08 12:12:02.000|Flooding|12265358-101003091348
1|29.79465023|-95.40157471|1305 RUTLAND, HOUSTON TX 77008|2018-12-27 09:44:47.183|2018-12-27 14:52:20.663|2018-12-31 09:44:47.000|Flooding|12322107-101003312537
1|29.79727097|-95.30599758|6313 CRANE, HOUSTON TX 77026|2018-09-09 14:40:49.097|2018-09-10 13:43:06.917|2018-09-13 14:40:48.000|Flooding|12287105-101003178140
1|29.79777049|-95.4080945|1008 W 15TH, HOUSTON TX 77008|2018-02-10 08:00:33.100|2018-02-12 12:05:18.303|2018-02-14 08:00:32.000|Flooding|12219998-101002915143
1|29.79813579|-95.37134562|Intersection 2700 NORTH FWY&100 PATTON ST|2018-12-07 22:48:58.677|2018-12-10 09:09:19.260|2018-12-11 22:48:58.000|Flooding|12316137-101003288793
1|29.79832081|-95.45578756|Intersection 9800 HEMPSTEAD RD&1500 N POST OAK RD|2018-07-04 12:21:56.950|2018-07-04 19:45:10.127|2018-07-08 12:21:56.000|Flooding|12265381-101003091376
1|29.80033694|-95.70401002|Intersection 2500 GREENHOUSE RD&19000 SAUMS RD|2018-06-24 13:42:41.270|2018-06-25 09:50:03.827|2018-06-28 13:42:41.000|Flooding|12262052-101003078810
1|29.80033877|-95.7001724|Intersection 2200 W PARK VIEW DR&18800 SAUMS RD|2018-12-08 08:02:01.630|2018-12-10 11:24:19.913|2018-12-12 08:02:01.000|Flooding|12316195-101003288921
1|29.80034836|-95.69292451|Intersection 2300 GROSCHKE RD&18500 SAUMS RD|2018-06-19 21:23:51.310|2018-07-05 08:20:10.757|2018-06-23 21:23:51.000|Flooding|12260717-101003073481
1|29.80101165|-95.46671072|6607 MAYBANK, HOUSTON TX 77055|2018-07-04 11:33:10.373|2018-07-05 11:10:10.910|2018-07-08 11:33:10.000|Flooding|12265297-101003091271
1|29.80309416|-95.40229652|321 19TH, HOUSTON TX 77008|2019-01-23 11:46:35.267|2019-01-23 15:31:54.003|2019-01-27 11:46:35.000|Flooding|12331005-101003348871
1|29.80309484|-95.38190452|Intersection 1810 AIRLINE DR&800 KERN ST|2018-07-04 11:32:02.723|2018-07-04 19:35:09.650|2018-07-08 11:32:02.000|Flooding|12265294-101003091269
1|29.80395895|-95.39921568|Intersection 200 W 20TH ST&2000 YALE ST|2018-07-04 12:32:37.977|2018-07-04 18:45:09.523|2018-07-08 12:32:37.000|Flooding|12265398-101003091400
1|29.80401735|-95.47821256|1830 WOODVINE, HOUSTON TX 77055|2018-09-10 01:23:15.087|2018-09-10 13:39:23.580|2018-09-14 01:23:14.000|Flooding|12287258-101003178621
1|29.80414989|-95.47821013|1834 WOODVINE, HOUSTON TX 77055|2018-09-10 01:23:17.777|2018-09-10 13:39:23.770|2018-09-14 01:23:17.000|Flooding|12287259-101003178623
1|29.80422032|-95.47820907|1836 WOODVINE, HOUSTON TX 77055|2018-02-10 08:12:08.927|2018-02-12 12:25:17.633|2018-02-14 08:12:08.000|Flooding|12220005-101002915150
1|29.8050757|-95.51321971|1839 LAVERNE, HOUSTON TX 77080|2018-11-05 13:05:13.843|2018-11-06 13:24:21.587|2018-11-09 13:05:13.000|Flooding|12305858-101003250293
1|29.80582426|-95.41017913|Intersection 700 W 22ND ST&2200 N SHEPHERD DR|2018-11-12 10:51:23.283|2018-11-13 12:24:20.693|2018-11-16 10:51:23.000|Flooding|12308192-101003258960
1|29.80778897|-95.40175403|302 W 24TH, HOUSTON TX 77008|2018-12-30 23:22:36.160|2018-12-31 10:47:21.153|2019-01-03 23:22:36.000|Flooding|12323233-101003317302
1|29.80857309|-95.46483693|2400 CENTRAL, HOUSTON TX 77092|2018-09-28 13:01:39.117|2018-09-28 13:39:31.243|2018-10-02 13:01:39.000|Flooding|12293750-101003203656
1|29.80952309|-95.39409637|412 AURORA, HOUSTON TX 77008|2018-06-20 19:43:42.450|2018-06-21 14:00:10.887|2018-06-24 19:43:42.000|Flooding|12261119-101003074976
1|29.80955946|-95.42484813|1418 B W 26TH, HOUSTON TX 77008|2018-07-04 09:42:11.327|2018-07-05 13:55:11.077|2018-07-08 09:42:11.000|Flooding|12265141-101003091047
